Gender,Domicile,DegreeTitle,MatricMarks,MatricMaxMarks,MetricBoardName,InterDegreeTitle,InterMarks,InterMaxMarks,InterSubjects,InterBoard,NtsMarks,Session,Year,hum100,csc101,mth100,mth101,phy121,hum110,hum114,csc102,eee241,csc110,mth104,csc211,csc103,csc241,hum102,mth105,hum103,bio231,hum111,eee121,cse291,mth231,mgt101,csc322,mth262,cse304,csc339,cse305,cse303,csc371,csc291,csc336,csc301,csc462,csc141,bio130,bio111,bio132,mth242,phy120,csc356,cse302,cse494,cse333,csc461,cse350,csc303,cse356,csc475,cse455,cse498,csc412,csc441,eee440,csc350,csc321,csc454,csc483,csc498,csc312,csc354,csc496,mgt403,bio310,cse354,cse499,hum430,hum220,cse483,env230,hum434,csc402,csc499,mgt131,csc455,phy100,phy229,csc471,csc112,csc221,mgt350,eee231,csc494,csc444,hum320,csc478,cse299,csc479,csc448,csc271,mth467,cse355,csc456,csc253,mth375,bsc208,csc201,csc330,csc445,csc447,csc314,csc392,csc443,csc332,csc536,csc304,csc581,csc348,csc571,hum431,csc328,hum432,csc334,csc353,cse330,csd201,csd205,csd204,eee119,csd203,csd200,csd102,csd100,csd101,csd202,gpa_sem_1,gpa_sem_2,gpa_sem_3,gpa_sem_4,gpa_sem_5,gpa_sem_6,gpa_sem_7,gpa_sem_8,gpa_sem_9,gpa_sem_10,gpa_sem_11,gpa_sem_12,newRegNo,Program,LG,CGPA,null_row_count,real_merit,session_ordered,dropout,board_clean,reduced_boards,matric%,inter%,inter_sbuject_clean,boards_cat,inter_sbuject_cat,Gender_cat,Program_cat,gpa_sem_1_cat
Male,Punjab,Matric,864,1100,"FBISE, Islamabad",FSC,1010,1100,Pre Engineering,"fbise, islamabad",77,SP22,2022,2.15,2.15,,,2.15,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,,ciit/sp22-bse-1765/isb,bse,,2.15,136,83.08181818,16,,fbise,federal board,0.785454545,0.918181818,preeng,30,2,1,0,1
Male,Punjab,Matric,1036,1100,"BISE, Multan",FSC,1065,1100,Pre Engineering,"bise, multan",68,SP22,2022,3.35,3.35,,,3.35,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,ciit/sp22-bse-2717/isb,bse,,3.35,136,82.14545455,16,,bise multan,punjab boards,0.941818182,0.968181818,preeng,26,2,1,0,5
Male,Punjab,Matric,846,1100,"BISE, Rawalpindi",ICS,0,1100,Computer Science,"bise, rawalpindi",83,SP22,2021,3.28,3.28,,,3.28,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,ciit/sp22-bse-151/isb,bse,,3.28,134,49.19090909,16,,bise rawalpindi,punjab boards,0.769090909,0,cs,27,0,1,0,4
Male,AJK,Matric,973,1100,"BISE, AJK","ICS (Math, Physics, Computer)",972,1100,Computer Science,"bise, ajk",83,SP22,2022,2,2,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,ciit/sp22-bse-170/isb,bse,,2,134,85.69090909,16,,bise ajk,ajk boards,0.884545455,0.883636364,cs,19,0,1,0,0
Female,AJK,Matric,982,1100,"FBISE, Islamabad",FSC,980,1100,Pre Medical,"fbise, islamabad",89,SP22,2022,3.82,3.82,3.82,3.82,3.82,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,,,,,,,ciit/sp22-bse-1637/isb,bse,,3.82,134,89.06363636,16,,fbise,federal board,0.892727273,0.890909091,premed,30,3,0,0,6
Female,Islamabad Capital Territory,O-Level,793,900,Cambridge ,A-Level,0,1100,Pre Medical,cambridge,77,SP22,2022,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/sp22-bse-1229/isb,bse,,0,134,47.31111111,16,,cambridge,international boards,0.881111111,0,premed,31,3,0,0,0
Female,Punjab,Matric,1016,1100,"BISE, Gujranwala",FSC,950,1100,Pre Medical,"bise, gujranwala",79,SP22,2022,2.89,2.89,2.89,2.89,2.89,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,,,,,,,,ciit/sp22-bse-1327/isb,bse,,2.89,136,83.28181818,16,,bise gujranwala,punjab boards,0.923636364,0.863636364,premed,24,3,0,0,3
Female,Punjab,Matric,1020,1100,"BISE, Multan",FSC,1045,1100,Pre Medical,"bise, bahawalpur",80,SP22,2022,3.2,3.2,3.2,3.2,3.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,ciit/sp22-bse-2255/isb,bse,,3.2,134,87.27272727,16,,bise bahawalpur,punjab boards,0.927272727,0.95,premed,21,3,0,0,4
Female,Islamabad Capital Territory,Matric,957,1100,"FBISE, Islamabad",FSC,0,1100,Pre Engineering,"fbise, islamabad",67,SP22,2021,3.02,3.02,,,3.02,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,,,,,,,,,,,,ciit/sp22-bse-3678/isb,bse,,3.02,134,42.2,16,,fbise,federal board,0.87,0,preeng,30,2,0,0,4
Female,Punjab,Matric,978,1050,"FBISE, Islamabad",FSC,963,1100,Pre Medical,"fbise, islamabad",82,SP22,2022,3.85,3.85,3.85,3.85,3.85,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,ciit/sp22-bse-662/isb,bse,,3.85,136,85.33246753,16,,fbise,federal board,0.931428571,0.875454545,premed,30,3,0,0,6
Female,Punjab,Matric,1033,1100,"FBISE, Islamabad",FSC,995,1100,Pre Medical,"fbise, islamabad",71,SP22,2021,3.46,3.46,3.46,3.46,3.46,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,ciit/sp22-bse-2370/isb,bse,,3.46,134,81.07272727,16,,fbise,federal board,0.939090909,0.904545455,premed,30,3,0,0,5
Male,AJK,Matric,917,1100,"FBISE, Islamabad",FSC,988,1100,Computer Science,"fbise, islamabad",77,SP22,2022,3.08,3.08,,,3.08,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,,,,,,,,ciit/sp22-bse-1865/isb,bse,,3.08,136,82.76363636,16,,fbise,federal board,0.833636364,0.898181818,cs,30,0,1,0,4
Male,Punjab,Matric,1035,1100,"BISE, DG Khan",FSC,931,1100,Pre Medical,"bise, lahore",88,SP22,2022,2.31,2.31,2.31,2.31,2.31,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,,,,,,ciit/sp22-bse-2303/isb,bse,,2.31,136,87.26363636,16,,bise lahore,punjab boards,0.940909091,0.846363636,premed,25,3,1,0,1
Female,Punjab,Matric,993,1100,"BISE, Gujranwala","ICS (Math, Physics, Computer)",927,1100,Computer Science,"bise, gujranwala",80,SP22,2022,2.38,2.38,,,2.38,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,,,,,,,,,ciit/sp22-bse-2943/isb,bse,,2.38,136,82.73636364,16,,bise gujranwala,punjab boards,0.902727273,0.842727273,cs,24,0,0,0,1
Female,Islamabad Capital Territory,Matric,965,1100,"FBISE, Islamabad","ICS (Math, Physics, Computer)",905,1100,Computer Science,"fbise, islamabad",86,SP22,2022,3.18,3.18,,,3.18,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,ciit/sp22-bse-3338/isb,bse,,3.18,136,84.68181818,16,,fbise,federal board,0.877272727,0.822727273,cs,30,0,0,0,4
Female,Fata,Matric,912,1100,"FBISE, Islamabad","ICS (Math, Physics, Computer)",995,1100,Computer Science,"fbise, islamabad",83,SP22,2022,2.87,2.87,,,2.87,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,,,,,,,ciit/sp22-bse-3677/isb,bse,,2.87,136,85.97272727,16,,fbise,federal board,0.829090909,0.904545455,cs,30,0,0,0,3
Male,Sindh,Matric,960,1100,"FBISE, Islamabad",FSC,1031,1100,Computer Science,"fbise, islamabad",73,SP22,2022,2.92,2.92,,,2.92,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,ciit/sp22-bse-1177/isb,bse,,2.92,136,82.71818182,16,,fbise,federal board,0.872727273,0.937272727,cs,30,0,1,0,3
Male,Punjab,Matric,1009,1100,"BISE, Gujranwala",FSC,0,1100,Pre Engineering,"bise, gujranwala",68,SP22,2021,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/sp22-bse-2351/isb,bse,,0,136,43.17272727,16,,bise gujranwala,punjab boards,0.917272727,0,preeng,24,2,1,0,0
Male,Punjab,Matric,1056,1100,"BISE, DG Khan",FSC,431,505,Pre Medical,"bise, dg khan",0,SP22,2020,3.35,3.35,,,3.35,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,ciit/sp22-bcs-3410/isb,bcs,,3.35,136,43.73861386,16,,bise dg khan,kpk boards,0.96,0.853465347,premed,10,3,1,1,5
Female,Islamabad Capital Territory,O-Level,720,900,cambridge syestem,FSC,1022,1100,Pre Engineering,"fbise, islamabad",76,SP22,2022,3.51,3.51,,,3.51,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51,,,,,,,,,,,,ciit/sp22-bcs-3242/isb,bcs,,3.51,136,83.16363636,16,,fbise,federal board,0.8,0.929090909,preeng,30,2,0,1,5
Male,Punjab,Matric,1016,1100,"BISE, Sahiwal",FSC,960,1100,Pre Engineering,"bise, sahiwal",82,SP22,2022,2.64,2.64,,,2.64,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,,,,,,,,ciit/sp22-bcs-1850/isb,bcs,,2.64,136,85.14545455,16,,bise sahiwal,punjab boards,0.923636364,0.872727273,preeng,28,2,1,1,2
Male,Punjab,Matric,1040,1100,"FBISE, Islamabad",FSC,994,1100,Pre Medical,"fbise, islamabad",82,SP22,2022,3.69,3.69,3.69,3.69,3.69,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,,,,,,,,,,,,ciit/sp22-bcs-2473/isb,bcs,,3.69,136,86.6,16,,fbise,federal board,0.945454545,0.903636364,premed,30,3,1,1,5
Male,Punjab,Matric,899,1100,"BISE, Multan","ICS (Math, Physics, Computer)",1014,1100,Computer Science,"bise, multan",76,SP22,2022,2.86,2.86,,,2.86,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,ciit/sp22-bcs-877/isb,bcs,,2.86,136,83.04545455,16,,bise multan,punjab boards,0.817272727,0.921818182,cs,26,0,1,1,3
Female,Punjab,Matric,987,1100,"FBISE, Islamabad","ICS (Math, Physics, Computer)",1039,1100,Computer Science,"fbise, islamabad",79,SP22,2022,3.33,3.33,,,3.33,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,ciit/sp22-bcs-1522/isb,bcs,,3.33,136,86.25454545,16,,fbise,federal board,0.897272727,0.944545455,cs,30,0,0,1,5
Female,AJK,Matric,953,1100,"BISE, AJK",FSC,953,1100,Pre Medical,"bise, ajk",79,SP22,2022,3.51,3.51,3.51,3.51,3.51,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51,,,,,,,,,,,,ciit/sp22-bcs-8/isb,bcs,,3.51,136,82.81818182,16,,bise ajk,ajk boards,0.866363636,0.866363636,premed,19,3,0,1,5
Male,Punjab,Matric,984,1100,"FBISE, Islamabad",FSC,0,1100,Pre Engineering,"fbise, islamabad",66,SP22,2021,3.56,3.56,,,3.56,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56,,,,,,,,,,,,ciit/sp22-bcs-860/isb,bcs,,3.56,134,41.94545455,16,,fbise,federal board,0.894545455,0,preeng,30,2,1,1,5
Male,Islamabad Capital Territory,Matric,779,1100,"FBISE, Islamabad",ICS,0,1100,Computer Science,"fbise, islamabad",70,SP22,2021,3.46,3.46,,,3.46,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,,,,,,,,,,,,ciit/sp22-bcs-3541/isb,bcs,,3.46,134,42.08181818,16,,fbise,federal board,0.708181818,0,cs,30,0,1,1,5
Male,Khyber Pakhtoonkhawa,O-Level,765,900,Cambridge International Examinations,A-Level,0,1100,Pre Engineering,cambridge international examinations,81,SP22,2022,2.54,2.54,,,2.54,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,,,ciit/sp22-bcs-705/isb,bcs,,2.54,136,49,16,,cambridge,international boards,0.85,0,preeng,31,2,1,1,2
Male,AJK,Matric,940,1100,"FBISE, Islamabad",FSC,0,1100,Pre Engineering,"fbise, islamabad",70,SP22,2021,3.54,3.54,,,3.54,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,,,,,,,,,,,,ciit/sp22-bcs-1343/isb,bcs,,3.54,136,43.54545455,16,,fbise,federal board,0.854545455,0,preeng,30,2,1,1,5
Male,Punjab,Matric,984,1100,"BISE, Gujranwala",FSC,0,1100,Pre Engineering,"bise, gujranwala",60,SP22,2021,3.54,3.54,,,3.54,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,,,,,,,,,,,,ciit/sp22-bcs-41/isb,bcs,,3.54,136,38.94545455,16,,bise gujranwala,punjab boards,0.894545455,0,preeng,24,2,1,1,5
Male,Punjab,Matric,1056,1100,"BISE, DG Khan",FSC,998,1100,Pre Medical,"bise, dg khan",84,SP22,2021,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/sp22-bcs-126/isb,bcs,,0,134,87.89090909,16,,bise dg khan,kpk boards,0.96,0.907272727,premed,10,3,1,1,0
Male,Punjab,Matric,1066,1100,"BISE, Faislabad",FSC,0,1100,Pre Engineering,"bise, faislabad",86,SP22,2021,1.84,1.84,,,1.84,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,ciit/sp22-bcs-669/isb,bcs,,1.84,134,52.69090909,16,,bise faisalabad,punjab boards,0.969090909,0,preeng,23,2,1,1,0
Male,Punjab,Matric,969,1100,"BISE, Rawalpindi",FSC,932,1100,Pre Medical,"bise, rawalpindi",84,SP22,2022,3.31,3.31,3.31,3.31,3.31,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,,,,,,,,,,,,ciit/sp22-bcs-2087/isb,bcs,,3.31,136,84.7,16,,bise rawalpindi,punjab boards,0.880909091,0.847272727,premed,27,3,1,1,5
Female,Punjab,Matric,1028,1100,"BISE, Gujranwala",FSC,970,1100,Pre Medical,"bise, gujranwala",80,SP22,2022,3.18,3.18,3.18,3.18,3.18,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,ciit/sp22-bcs-1123/isb,bcs,,3.18,136,84.61818182,16,,bise gujranwala,punjab boards,0.934545455,0.881818182,premed,24,3,0,1,4
Male,Sindh,Matric,714,850,"BISE, Mirpur Khas",FSC,0,1100,Pre Engineering,"bise, mirpur khas",80,SP22,2021,3.76,3.76,,,3.76,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,ciit/sp22-bcs-942/isb,bcs,,3.76,136,48.4,16,,bise mirpur khas,sindh boards,0.84,0,preeng,2,2,1,1,6
Female,Punjab,Matric,1055,1100,"BISE, Sargodha",FSC,1053,1100,Pre Engineering,"bise, sargodha",79,SP22,2022,2.97,2.97,,,2.97,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,,,,,,,,ciit/sp22-bcs-845/isb,bcs,,2.97,134,87.38181818,16,,bise sargodha,punjab boards,0.959090909,0.957272727,preeng,29,2,0,1,3
Female,Punjab,Matric,1018,1100,"BISE, Rawalpindi",FSC,974,1100,Pre Medical,"fbise, islamabad",0,SP22,2020,3.23,3.23,,,3.23,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,,,,,,ciit/sp22-bcs-2068/isb,bcs,,3.23,136,44.67272727,16,,fbise,federal board,0.925454545,0.885454545,premed,30,3,0,1,4
Female,Punjab,Matric,1045,1100,"FBISE, Islamabad",FSC,1075,1100,Pre Medical,"fbise, islamabad",72,SP22,2022,3.58,3.58,3.58,3.58,3.58,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,,,,,,,,,,,,ciit/sp22-bcs-603/isb,bcs,,3.58,136,84.59090909,16,,fbise,federal board,0.95,0.977272727,premed,30,3,0,1,5
Male,Islamabad Capital Territory,Matric,976,1100,"FBISE, Islamabad",FSC,1040,1100,Pre Medical,"fbise, islamabad",81,SP22,2022,3.18,3.18,3.18,3.18,3.18,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,,,,,,ciit/sp22-bcs-1511/isb,bcs,,3.18,134,87.19090909,16,,fbise,federal board,0.887272727,0.945454545,premed,30,3,1,1,4
Male,Punjab,Matric,1062,1100,"FBISE, Islamabad",FSC,1000,1100,Pre Engineering,"fbise, islamabad",83,SP22,2022,3.58,3.58,,,3.58,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,,,,,,,,,,,,ciit/sp22-bcs-1280/isb,bcs,,3.58,136,87.51818182,16,,fbise,federal board,0.965454545,0.909090909,preeng,30,2,1,1,5
Female,Punjab,Matric,936,1100,"BISE, Rawalpindi",FSC,956,1100,Computer Science,"bise, rawalpindi",80,SP22,2022,3.23,3.23,,,3.23,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,,,,,,ciit/sp22-bcs-1709/isb,bcs,,3.23,136,83.27272727,16,,bise rawalpindi,punjab boards,0.850909091,0.869090909,cs,27,0,0,1,4
Male,Punjab,Matric,1021,1100,"FBISE, Islamabad",FSC,866,1100,Pre Engineering,"fbise, islamabad",86,SP22,2022,1.92,1.92,,,1.92,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,ciit/sp22-bcs-3494/isb,bcs,,1.92,136,83.77272727,16,,fbise,federal board,0.928181818,0.787272727,preeng,30,2,1,1,0
Male,Punjab,Matric,1022,1100,"BISE, Faislabad",FSC,976,1100,Pre Medical,"bise, faislabad",80,SP22,2022,3.23,3.23,3.23,3.23,3.23,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,,,,,,,ciit/sp22-bcs-2662/isb,bcs,,3.23,134,84.78181818,16,,bise faisalabad,punjab boards,0.929090909,0.887272727,premed,23,3,1,1,4
Male,Islamabad Capital Territory,O-Level,793,900,"Inter Board Committee of Chairmen, Islamabad (IBCC)",A-Level,0,1100,Pre Engineering,"inter board committee of chairmen, islamabad (ibcc)",90,SP22,2022,2.66,2.66,,,2.66,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,ciit/sp22-bcs-1266/isb,bcs,,2.66,136,53.81111111,16,,ibcc,international boards,0.881111111,0,preeng,33,2,1,1,2
Male,Punjab,Matric,901,1100,"FBISE, Islamabad",ICS,957,1100,Computer Science,"fbise, islamabad",81,SP22,2022,2.35,2.35,,,2.35,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,,,,,,,,,,ciit/sp22-bcs-741/isb,bcs,,2.35,134,83.49090909,16,,fbise,federal board,0.819090909,0.87,cs,30,0,1,1,1
